project_id,sprint_velocity,scope_changes,team_load,on_time
72,140.75,44.53,209.59,0
73,278.13,207.86,144.12,0
74,497.96,488.15,189.75,1
75,301.4,439.66,43.95,0
76,97.43,461.88,231.2,0
77,104.25,287.17,452.16,1
78,86.6,380.0,439.34,1
79,351.59,275.89,110.75,0
80,398.58,36.45,471.99,1
81,401.19,420.43,310.49,1
82,74.12,354.45,96.65,0
83,299.24,39.83,446.94,0
84,284.89,319.52,19.41,0
85,36.58,328.52,462.08,1
86,104.83,130.92,452.18,0
87,225.56,174.91,285.35,0
88,100.74,124.81,227.46,0
89,322.53,301.3,336.18,1
90,261.19,100.58,459.91,1
91,201.63,112.14,100.3,0
92,464.03,306.75,79.93,1
93,13.56,244.24,439.08,0
94,437.76,384.42,229.52,1
95,23.01,213.66,372.31,0
96,201.01,341.87,267.12,1
97,165.9,231.46,81.65,0
98,451.62,24.7,281.9,0
99,405.05,216.61,411.03,1
100,224.75,12.62,335.95,0
101,35.44,145.82,160.12,0
102,431.51,79.47,196.64,0
103,367.33,476.09,45.69,1
104,203.86,435.55,208.14,1
105,80.95,88.54,401.25,0
106,288.16,352.93,497.04,1
107,426.78,326.31,442.77,1
108,162.67,205.94,420.26,0
109,208.6,470.51,432.29,1
110,378.3,330.79,444.36,1
111,95.55,248.59,371.15,0
112,376.11,491.23,473.79,1
113,451.49,360.45,468.97,1
114,256.57,334.66,204.68,0
115,329.28,344.74,292.91,1
116,327.72,454.36,263.04,1
117,282.34,263.4,462.91,1
118,304.1,84.56,455.29,1
119,379.5,254.97,143.02,0
120,185.04,57.05,24.92,0
121,387.62,475.44,200.8,1
122,244.39,71.74,162.6,0
123,406.96,18.9,144.67,0
124,155.49,409.17,84.97,0
125,155.3,219.38,127.94,0
126,168.18,22.31,190.96,0
127,343.0,368.44,471.32,1
128,197.17,293.02,423.36,1
129,212.42,320.05,348.6,1
130,80.49,10.76,122.89,0
131,46.82,382.91,352.99,0
132,252.96,459.05,288.96,1
133,43.03,77.86,387.4,0
134,245.2,303.0,26.66,0
135,315.33,177.01,202.79,0
136,191.33,411.87,183.97,0
137,349.09,386.93,418.34,1
138,21.69,380.27,395.96,1
139,130.64,361.06,116.42,0
140,282.77,70.89,220.76,0
141,221.12,349.45,473.09,1
142,12.64,386.51,471.19,1
143,29.37,392.25,239.8,0
144,306.34,406.78,163.69,1
145,439.99,434.46,46.97,1
146,34.32,17.08,305.15,0
147,353.04,426.98,496.74,1
148,275.2,180.82,280.51,0
149,419.83,254.14,91.49,0
150,52.68,229.02,173.81,0
151,68.47,68.73,352.81,0
152,422.7,289.92,273.95,1
153,111.8,133.35,344.89,0
154,177.59,40.39,61.82,0
155,17.56,264.82,176.98,0
156,346.07,385.19,179.63,1
157,55.87,160.32,309.57,0
158,160.65,467.24,430.7,1
159,125.27,289.59,304.11,0
160,106.9,173.59,222.4,0
161,497.98,241.75,41.82,0
162,416.88,381.05,497.33,1
163,417.22,171.85,22.35,0
164,242.86,290.38,285.34,1
165,465.12,262.17,63.24,0
166,488.73,350.16,184.43,1
167,257.88,58.84,469.37,0
168,213.53,414.74,247.09,1
169,301.8,453.48,233.32,1
170,363.13,117.52,208.09,0
171,318.65,433.35,486.16,1
172,168.05,60.82,65.77,0
173,354.07,54.54,122.61,0
174,107.2,404.02,101.48,0
175,480.71,235.55,75.82,0
176,230.95,216.27,340.89,0
177,205.77,78.32,41.25,0
178,106.0,457.66,313.32,1
179,176.95,83.27,78.71,0
180,17.7,439.07,440.49,1
181,270.91,467.31,323.81,1
182,49.97,415.24,152.12,0
183,262.44,42.48,422.05,0
184,241.32,364.61,189.25,0
185,64.56,464.23,401.84,1
186,335.9,142.61,448.62,1
187,457.12,332.4,224.1,1
188,22.31,480.66,165.73,0
189,362.36,155.74,492.66,1
190,48.46,50.46,363.42,0
191,72.92,113.72,474.09,0
192,471.58,362.78,374.94,1
193,443.75,74.19,74.82,0
194,450.48,271.0,272.06,1
195,291.98,76.29,75.79,0
196,42.39,301.01,253.11,0
197,242.84,496.66,143.38,1
198,401.79,80.68,290.46,0
199,66.81,486.54,111.24,0
200,370.03,78.22,145.58,0
201,27.76,70.34,432.76,0
202,253.63,235.69,446.26,1
203,264.59,429.91,348.97,1
204,477.2,274.18,252.77,1
205,335.96,62.59,299.56,0
206,414.72,184.3,379.94,1
207,319.55,351.68,481.57,1
208,418.69,418.36,290.87,1
209,155.35,21.87,128.34,0
210,364.77,24.63,132.48,0
211,257.27,377.55,434.67,1
212,297.73,148.09,479.99,1
213,240.68,255.84,53.54,0
214,429.45,55.0,365.43,1
215,228.92,467.35,147.3,1
216,242.86,105.61,253.99,0
217,182.92,98.82,72.52,0
218,188.78,161.67,352.04,0
219,262.83,124.53,356.82,0
220,159.07,71.75,414.87,0
221,128.44,489.39,413.13,1
222,224.01,495.67,86.48,1
223,67.17,114.64,419.29,0
224,204.99,333.37,434.71,1
225,28.19,479.59,286.61,0
226,444.24,122.57,248.75,1
227,75.82,497.52,252.89,1
228,469.46,275.38,124.93,1
229,210.42,420.66,270.41,1
230,406.64,370.11,88.6,1
231,110.41,49.92,451.71,0
232,20.15,389.56,19.79,0
233,67.84,117.11,155.94,0
234,383.01,354.68,57.63,0
235,383.84,450.2,388.74,1
236,420.64,237.45,196.01,1
237,247.21,426.06,150.45,1
238,354.33,335.09,417.24,1
239,237.28,97.79,402.29,0
240,266.29,256.82,264.61,0
241,325.02,481.94,262.19,1
242,326.01,224.65,211.99,0
243,329.19,353.52,334.27,1
244,147.13,235.75,295.7,0
245,29.84,153.42,33.02,0
246,368.25,434.95,20.66,1
247,32.3,137.54,369.29,0
248,407.75,388.28,414.19,1
249,353.21,200.87,43.82,0
250,31.29,408.15,233.97,0
251,489.48,381.02,339.77,1
252,396.46,379.96,464.58,1
253,294.28,277.76,367.87,1
254,431.08,279.73,86.48,0
255,93.23,23.44,64.9,0
256,174.91,228.64,345.08,0
257,166.95,95.06,82.53,0
258,413.75,247.4,212.82,1
259,315.07,152.27,463.14,1
260,434.74,198.09,397.78,1
261,70.38,400.64,99.53,0
262,261.5,318.53,381.26,1
263,488.61,386.72,80.89,1
264,344.97,462.35,191.74,1
265,436.5,179.89,382.1,1
266,132.2,179.05,351.11,0
267,457.24,383.2,76.65,1
268,17.08,92.72,110.98,0
269,306.39,89.27,453.33,1
270,441.67,16.53,134.26,0
271,425.47,449.74,264.87,1
272,319.04,74.99,166.39,0
273,229.76,336.53,332.56,1
274,236.42,92.77,42.24,0
275,136.23,344.9,341.53,1
276,188.88,387.18,308.8,1
277,59.89,440.01,493.34,1
278,249.75,49.15,65.23,0
279,440.79,107.56,409.93,1
280,341.27,387.64,358.68,1
281,202.33,476.29,141.62,1
282,129.94,314.7,351.34,0
283,478.7,247.81,308.68,1
284,137.1,426.06,336.4,1
285,313.26,254.55,32.07,0
286,156.75,260.62,11.49,0
287,269.39,337.24,84.66,0
288,102.9,365.96,404.01,1
289,307.08,472.9,309.71,1
290,416.12,204.16,248.84,1
291,303.54,72.67,382.09,0
292,418.29,247.44,82.86,0
293,338.56,381.48,105.53,1
294,296.33,94.22,439.78,1
295,438.46,62.13,76.2,0
296,138.82,289.52,300.58,0
297,149.46,424.77,138.4,0
298,66.77,174.8,272.33,0
299,156.13,177.76,180.56,0
300,203.45,374.1,258.43,1
301,208.12,493.98,33.96,0
302,130.78,39.16,462.15,0
303,267.33,58.83,97.75,0
304,330.67,337.9,210.84,1
305,462.1,400.54,317.13,1
306,389.68,254.79,426.61,1
307,112.13,130.82,154.93,0
308,179.14,108.72,432.71,0
309,381.42,93.6,417.63,1
310,439.72,42.72,178.83,0
311,487.25,439.31,247.25,1
312,495.56,256.8,358.45,1
313,378.61,277.83,93.17,0
314,489.52,435.5,107.04,1
315,147.33,89.8,185.64,0
316,194.73,223.2,331.48,0
317,334.72,202.08,435.92,1
318,69.93,154.31,290.8,0
319,211.4,250.92,437.12,1
320,479.88,384.8,203.83,1
321,21.69,357.85,336.76,0
322,11.05,427.35,68.46,0
323,472.97,443.82,130.25,1
324,27.87,292.75,78.37,0
325,141.24,208.74,264.0,0
326,21.83,263.23,187.72,0
327,459.82,313.9,86.18,1
328,139.73,260.41,78.65,0
329,388.85,368.29,48.32,1
330,439.86,411.64,145.12,1
331,191.41,251.71,118.97,0
332,434.48,118.49,401.38,1
333,128.02,127.76,67.97,0
334,210.25,265.6,178.76,0
335,447.0,63.6,250.24,0
336,478.74,331.11,279.78,1
337,48.56,212.05,332.97,0
338,410.01,238.26,254.02,1
339,475.77,34.5,315.83,1
340,472.64,150.97,121.87,0
341,53.43,324.13,90.02,0
342,267.64,385.71,397.06,1
343,112.67,337.35,167.29,0
344,324.05,335.5,464.82,1
345,438.38,71.75,429.89,1
346,440.24,197.43,335.97,1
347,245.32,21.27,341.09,0
348,245.95,391.67,79.99,0
349,495.45,89.79,352.94,1
350,315.98,349.1,349.1,1
351,288.24,378.5,18.72,0
352,457.78,104.56,393.33,1
353,122.27,223.96,357.62,0
354,391.74,187.97,266.38,1
355,73.29,245.79,395.36,0
356,344.48,57.97,234.61,0
357,193.87,414.93,77.19,0
358,482.73,301.35,425.43,1
359,267.18,239.22,346.04,1
360,107.79,446.54,191.54,0
361,477.56,383.77,231.61,1
362,492.0,485.68,188.78,1
363,241.81,446.29,27.93,0
364,221.71,124.12,157.97,0
365,19.94,260.11,339.88,0
366,245.98,29.12,132.86,0
367,81.88,366.41,238.46,0
368,414.22,220.4,92.47,0
369,285.71,216.96,230.48,0
370,164.66,207.32,219.43,0
371,485.0,314.0,491.01,1
372,435.53,145.05,113.33,0
373,452.43,257.92,129.53,1
374,76.21,23.41,148.18,0
375,347.9,468.16,214.45,1
376,414.23,368.82,70.2,1
377,243.55,330.23,161.0,0
378,198.84,28.53,215.67,0
379,393.2,186.22,78.8,0
380,399.44,241.46,201.18,1
381,414.68,227.79,42.23,0
382,149.37,104.03,499.67,0
383,126.35,90.46,98.19,0
384,388.6,414.56,326.36,1
385,268.22,234.46,242.02,0
386,208.99,154.12,114.77,0
387,339.58,486.24,349.54,1
388,53.4,274.25,244.14,0
389,149.5,275.43,102.43,0
390,251.19,378.02,400.57,1
391,369.63,230.39,34.48,0
392,147.57,284.5,62.73,0
393,91.48,368.12,69.63,0
394,414.34,214.51,475.98,1
395,269.19,113.92,140.65,0
396,405.24,428.01,333.65,1
397,226.26,360.41,203.78,0
398,45.47,57.64,105.15,0
399,115.14,236.07,361.49,0
400,221.45,475.51,458.37,1
401,111.07,249.33,459.38,1
402,264.58,348.65,435.85,1
403,182.28,427.62,399.03,1
404,278.96,485.37,92.48,1
405,466.07,17.47,115.43,0
406,127.67,12.54,212.35,0
407,315.35,344.33,381.01,1
408,363.58,380.95,111.03,1
409,394.27,302.13,307.39,1
410,266.81,279.22,28.99,0
411,139.34,454.72,419.64,1
412,446.42,424.37,153.03,1
413,219.79,63.93,242.44,0
414,81.15,258.57,434.11,0
415,341.56,355.96,155.7,1
416,249.16,440.27,16.48,0
417,126.17,52.07,193.17,0
418,54.04,399.46,258.62,0
419,497.02,145.23,78.31,0
420,85.42,326.76,334.13,0
421,34.2,478.06,145.24,0
422,267.98,149.09,186.67,0
423,325.68,382.66,235.92,1
424,346.7,422.8,80.72,1
425,342.74,132.69,418.08,1
426,475.39,333.59,307.13,1
427,424.03,90.9,392.48,1
428,116.1,18.82,35.43,0
429,63.39,400.97,224.49,0
430,23.78,134.03,365.11,0
431,73.84,359.78,380.93,1
432,305.31,230.0,61.91,0
433,441.42,23.96,268.12,0
434,10.94,52.8,24.43,0
435,387.34,407.44,352.83,1
436,206.24,271.61,391.3,1
437,480.87,137.71,454.15,1
438,157.26,330.98,174.96,0
439,166.04,246.1,292.9,0
440,144.87,91.14,486.88,0
441,63.81,466.19,408.81,1
442,158.0,103.14,425.53,0
443,345.75,78.72,113.47,0
444,435.31,397.5,110.06,1
445,66.79,137.88,42.96,0
446,388.5,104.61,65.91,0
447,213.44,46.22,174.07,0
448,187.18,111.07,146.68,0
449,220.62,200.14,171.81,0
450,101.21,83.92,381.9,0
451,296.54,340.96,89.35,0
452,196.8,141.12,278.84,0
453,80.44,208.47,471.33,0
454,168.46,475.94,296.09,1
455,218.54,220.63,218.67,0
456,134.68,132.68,341.37,0
457,394.23,417.39,140.52,1
458,80.4,340.73,370.8,0
459,452.84,173.3,356.75,1
460,66.9,243.46,105.88,0
461,345.08,463.04,164.93,1
462,304.49,406.5,379.46,1
463,56.11,263.54,345.83,0
464,298.33,119.73,89.51,0
465,339.3,235.66,452.13,1
466,211.22,369.58,288.4,1
467,49.54,179.31,341.58,0
468,47.02,309.73,351.06,0
469,248.06,230.82,115.04,0
470,160.94,102.69,498.38,0
471,177.04,451.65,147.68,0
472,243.12,460.88,426.17,1
473,260.33,83.07,356.67,0
474,433.31,208.09,78.94,0
475,195.3,497.96,215.64,1
476,308.53,372.32,13.14,0
477,486.58,263.74,491.06,1
478,238.62,41.07,266.04,0
479,461.85,288.85,150.44,1
480,156.74,363.69,261.18,0
481,378.65,386.83,448.35,1
482,46.86,484.46,487.45,1
483,429.93,332.81,422.79,1
484,71.22,78.23,110.26,0
485,348.77,358.52,191.42,1
486,188.59,241.68,254.88,0
487,247.41,73.24,462.77,0
488,167.29,47.52,400.97,0
489,99.75,412.92,428.58,1
490,434.94,169.72,360.83,1
491,225.12,451.88,21.73,0
492,225.65,333.1,255.29,1
493,84.63,355.08,34.4,0
494,40.44,492.68,143.56,0
495,464.91,115.89,70.23,0
496,60.95,448.93,355.79,1
497,469.07,79.45,70.57,0
498,20.64,291.64,30.31,0
499,157.17,119.98,56.05,0
500,266.33,490.87,242.12,1
501,424.03,280.91,113.77,1
502,457.84,275.81,452.16,1
503,59.96,466.83,92.11,0
504,498.25,179.56,382.64,1
505,22.58,110.26,94.81,0
506,320.86,267.96,16.83,0
507,33.46,430.02,329.01,0
508,34.32,80.66,385.23,0
509,22.39,298.75,329.01,0
510,374.12,83.92,278.93,0
511,480.83,258.41,19.26,0
512,442.84,459.32,449.2,1
513,387.42,214.87,62.8,0
514,15.33,132.49,156.91,0
515,117.96,89.7,360.92,0
516,123.38,99.28,74.56,0
517,457.06,232.99,371.01,1
518,265.61,233.86,45.8,0
519,243.64,494.41,357.37,1
520,263.49,85.0,353.22,0
521,190.91,237.55,474.2,1
522,185.67,290.9,78.49,0
523,377.26,467.82,329.57,1
524,114.09,65.1,209.59,0
525,317.58,415.3,115.29,1
526,399.07,304.39,227.14,1
527,271.14,359.01,127.11,0
528,75.13,237.92,417.14,0
529,399.24,111.42,133.64,0
530,187.9,72.41,400.04,0
531,355.09,56.57,405.51,1
532,151.21,329.12,401.66,1
533,51.66,213.12,66.18,0
534,392.71,326.01,231.25,1
535,196.27,460.25,197.21,1
536,205.5,244.36,444.92,1
537,72.01,87.42,466.41,0
538,75.36,288.31,70.05,0
539,161.62,287.69,292.76,0
540,119.87,430.87,498.2,1
541,259.2,226.43,129.84,0
542,41.44,331.54,34.08,0
543,296.33,288.85,308.94,1
544,461.23,422.95,423.68,1
545,319.33,10.59,287.24,0
546,463.14,181.46,176.97,1
547,246.22,251.37,426.4,1
548,58.04,85.2,243.96,0
549,385.9,466.21,238.18,1
550,485.78,246.59,207.48,1
551,65.07,36.57,86.25,0
552,157.46,486.94,326.41,1
553,285.61,425.69,425.84,1
554,499.29,493.64,116.83,1
555,355.05,495.01,423.05,1
556,226.75,230.16,262.47,0
557,66.66,370.96,271.41,0
558,177.41,262.55,268.97,0
559,290.5,477.64,323.68,1
560,191.79,69.13,461.8,0
561,52.43,155.44,486.18,0
562,122.51,118.87,131.88,0
563,391.81,16.34,45.31,0
564,489.62,444.92,315.25,1
565,347.31,267.25,264.7,1
566,224.17,180.74,151.71,0
567,494.79,103.95,431.99,1
568,425.82,474.31,334.67,1
569,371.88,411.7,485.55,1
570,472.62,151.22,111.07,0
571,40.73,136.8,87.34,0
572,25.58,12.79,373.62,0
573,177.39,439.36,327.21,1
574,209.16,356.6,493.12,1
575,99.45,110.95,226.14,0
576,396.11,157.95,158.72,0
577,58.71,296.89,282.6,0
578,426.63,382.17,414.09,1
579,233.94,274.02,448.1,1
580,87.5,242.48,482.25,1
581,256.77,323.47,292.86,1
582,22.67,231.51,266.94,0
583,490.25,27.01,480.98,1
584,24.03,469.97,17.15,0
585,408.4,341.35,261.12,1
586,404.7,425.09,464.58,1
587,394.02,313.98,120.02,1
588,157.72,117.49,160.11,0
589,356.84,207.37,344.88,1
590,35.61,59.81,182.57,0
591,421.47,215.48,57.36,0
592,24.68,319.69,476.16,1
593,171.36,374.02,56.23,0
594,11.14,136.16,285.6,0
595,423.41,94.52,55.28,0
596,366.53,71.26,23.02,0
597,398.96,408.08,499.78,1
598,256.28,32.39,128.67,0
599,244.0,161.14,374.39,0
600,318.24,226.16,491.57,1
601,277.11,87.04,92.1,0
602,417.33,489.42,145.53,1
603,464.92,315.11,487.21,1
604,217.77,144.22,310.62,0
605,416.61,281.83,23.54,0
606,338.36,115.35,199.96,0
607,493.73,215.39,341.17,1
608,270.42,220.43,72.59,0
609,338.52,228.4,109.86,0
610,405.14,13.45,283.22,0
611,366.46,424.62,343.67,1
612,260.17,107.7,158.06,0
613,273.72,117.64,392.29,0
614,44.95,210.26,247.63,0
615,477.65,456.19,488.01,1
616,379.89,280.63,177.66,1
617,81.65,341.47,88.07,0
618,237.7,424.54,196.16,1
619,355.43,159.89,315.81,1
620,115.04,255.33,337.36,0
621,236.85,412.76,252.72,1
622,335.96,455.94,271.89,1
623,53.99,387.29,169.43,0
624,412.29,298.79,394.95,1
625,403.94,64.1,127.85,0
626,55.84,126.94,44.32,0
627,418.63,53.55,365.39,1
628,325.88,71.67,456.62,1
629,111.28,215.31,438.69,0
630,259.03,472.33,314.97,1
631,120.91,431.26,297.36,1
632,477.51,118.39,382.95,1
633,376.9,120.87,49.26,0
634,253.63,348.1,263.04,1
635,36.92,177.82,49.51,0
636,325.46,38.91,177.43,0
637,209.49,104.07,149.7,0
638,133.01,178.78,397.16,0
639,99.51,417.21,433.85,1
640,69.57,101.75,87.38,0
641,487.31,169.36,470.82,1
642,39.43,341.09,291.41,0
643,207.37,103.82,371.36,0
644,275.77,416.52,57.96,0
645,350.8,408.27,422.15,1
646,275.7,291.71,468.67,1
647,359.5,484.0,439.58,1
648,22.72,264.54,60.42,0
649,112.38,150.06,434.05,0
650,333.45,430.56,194.63,1
651,360.01,66.09,381.49,1
652,113.69,222.9,448.6,0
653,306.49,329.25,418.23,1
654,295.86,204.84,105.02,0
655,55.02,159.88,190.25,0
656,138.21,420.52,282.63,1
657,171.45,413.31,277.61,1
658,34.7,193.02,304.62,0
659,339.06,17.84,107.87,0
660,35.16,312.72,236.61,0
661,191.2,409.43,261.9,1
662,212.52,48.44,166.54,0
663,217.99,231.04,149.31,0
664,109.52,175.13,197.81,0
665,314.55,444.77,125.94,1
666,344.52,101.19,317.15,0
667,251.44,420.49,452.34,1
668,433.9,12.5,495.79,1
669,47.72,70.18,372.33,0
670,469.2,414.75,257.76,1
671,328.23,254.88,179.69,0
672,445.42,491.36,249.15,1
673,82.94,102.77,401.74,0
674,83.27,157.32,276.42,0
675,244.95,375.06,490.22,1
676,67.9,161.93,206.05,0
677,39.47,178.68,156.87,0
678,82.68,170.12,243.99,0
679,345.15,162.07,40.12,0
680,399.44,416.95,30.43,1
681,164.2,71.04,240.11,0
682,372.29,33.34,119.8,0
683,156.48,294.48,260.19,0
684,182.5,426.46,117.22,0
685,451.8,360.72,168.71,1
686,477.78,166.12,370.59,1
687,140.28,158.85,118.84,0
688,165.01,306.47,348.86,1
689,282.56,245.75,174.31,0
690,202.57,82.04,76.43,0
691,250.14,460.06,479.88,1
692,456.67,174.68,70.9,0
693,326.9,347.14,390.09,1
694,443.99,318.24,87.08,1
695,319.89,265.37,22.69,0
696,214.6,397.39,433.77,1
697,208.13,213.49,271.81,0
698,468.19,324.08,386.93,1
699,215.9,324.77,342.54,1
700,95.7,236.49,180.51,0
701,459.39,442.64,244.85,1
702,490.95,179.01,167.99,1
703,21.08,281.65,208.96,0
704,58.65,368.3,93.51,0
705,354.04,133.99,319.99,1
706,454.91,209.25,321.39,1
707,203.1,247.77,213.45,0
708,307.96,239.22,260.92,1
709,27.94,229.2,147.94,0
710,273.05,470.04,36.78,0
711,22.59,204.99,92.76,0
712,424.87,231.58,26.85,0
713,436.49,409.31,103.26,1
714,90.82,232.42,337.43,0
715,281.98,390.5,380.01,1
716,44.97,487.9,247.9,0
717,199.33,132.84,356.8,0
718,138.56,52.04,55.21,0
719,478.58,78.75,92.67,0
720,30.13,445.57,209.05,0
721,360.32,310.39,349.46,1
722,158.41,311.65,492.66,1
723,278.87,148.48,118.05,0
724,66.92,313.19,386.33,0
725,487.43,348.06,489.23,1
726,362.14,223.52,12.06,0
727,296.0,330.34,444.71,1
728,293.64,317.24,48.45,0
729,129.09,101.95,478.19,0
730,416.49,114.35,429.75,1
731,161.73,193.71,166.48,0
732,104.85,407.43,229.33,0
733,257.46,49.14,277.88,0
734,328.21,224.79,246.36,1
735,354.06,340.08,21.89,0
736,275.76,355.55,268.53,1
737,439.93,50.29,128.3,0
738,92.01,245.24,371.87,0
739,318.65,20.65,37.7,0
740,497.79,39.06,171.77,0
741,166.99,130.7,468.27,0
742,35.53,154.36,333.61,0
743,414.16,41.24,98.82,0
744,453.32,230.04,130.45,1
745,461.51,36.56,287.78,0
746,67.23,313.94,49.23,0
747,326.87,19.91,24.4,0
748,195.59,60.26,451.77,0
749,489.17,270.13,208.95,1
750,130.13,279.83,302.12,0
751,165.64,136.0,108.94,0
752,399.44,145.29,271.31,1
753,465.71,78.6,370.08,1
754,214.4,151.58,255.1,0
755,163.71,215.33,97.09,0
756,90.8,279.23,363.94,0
757,463.89,400.5,56.43,1
758,413.48,36.88,499.4,1
759,46.88,296.71,147.23,0
760,267.5,134.91,97.32,0
761,417.36,351.46,430.84,1
762,97.57,309.61,191.55,0
763,350.67,42.52,142.81,0
764,499.21,387.98,217.27,1
765,103.68,168.76,367.23,0
766,236.71,462.57,157.98,1
767,114.05,443.84,151.79,0
768,201.66,217.66,312.57,0
769,385.56,308.58,85.32,0
770,14.92,225.59,193.01,0
771,474.77,229.39,174.59,1
772,311.09,67.27,459.4,1
773,412.53,15.8,47.35,0
774,311.93,102.61,332.11,0
775,308.25,188.01,415.32,1
776,249.57,377.95,333.97,1
777,36.36,103.38,143.74,0
778,137.93,154.93,453.38,0
779,49.55,268.73,189.49,0
780,446.93,278.69,269.29,1
781,379.18,354.02,452.16,1
782,265.52,242.31,245.26,0
783,210.21,42.83,64.69,0
784,216.5,231.29,217.27,0
785,113.35,257.64,393.78,0
786,192.98,239.27,370.73,1
787,343.07,423.98,498.2,1
788,23.72,252.77,308.43,0
789,363.76,437.73,499.64,1
790,307.01,374.72,109.0,0
791,367.53,126.87,232.42,0
792,109.53,297.97,378.97,0
793,436.46,291.29,468.17,1
794,185.94,192.69,140.01,0
795,106.7,380.38,478.14,1
796,247.86,308.21,244.1,1
797,319.75,222.97,93.07,0
798,407.82,59.69,191.6,0
799,137.77,347.01,127.95,0
800,317.3,433.07,482.41,1
801,78.54,318.93,177.87,0
802,334.68,75.17,336.86,0
803,204.23,432.91,131.34,0
804,314.24,10.33,244.0,0
805,259.28,266.76,472.66,1
806,319.27,475.27,282.29,1
807,339.94,65.4,355.26,0
808,496.68,82.07,498.39,1
809,220.95,363.5,133.29,0
810,314.66,27.3,346.62,0
811,255.34,358.17,90.39,0
812,215.71,385.54,321.56,1
813,320.28,456.59,452.99,1
814,412.42,480.8,97.67,1
815,283.02,314.36,399.13,1
816,71.95,378.52,108.91,0
817,172.56,309.29,214.14,0
818,471.27,101.41,210.58,0
819,394.03,358.22,237.13,1
820,452.81,402.62,50.9,1
821,68.55,111.42,319.86,0
822,108.8,100.01,192.16,0
823,42.6,337.41,69.1,0
824,124.65,81.76,464.67,0
825,171.44,311.77,178.76,0
826,409.08,16.27,33.65,0
827,158.15,284.8,246.37,0
828,187.71,90.53,315.05,0
829,324.11,480.66,347.62,1
830,44.02,201.79,238.0,0
831,27.48,439.87,388.87,1
832,431.93,216.37,14.56,0
833,292.87,313.42,489.32,1
834,96.36,70.29,411.65,0
835,110.92,226.83,274.33,0
836,119.85,355.44,196.36,0
837,225.94,405.17,274.25,1
838,394.76,77.11,374.34,1
839,442.49,240.12,420.92,1
840,434.38,491.22,469.49,1
841,12.6,457.97,437.64,1
842,187.69,328.27,379.74,1
843,384.42,460.56,398.94,1
844,216.4,175.45,12.91,0
845,256.67,130.76,451.78,1
846,438.31,149.8,71.12,0
847,134.53,171.11,194.22,0
848,333.6,201.93,180.41,0
849,354.79,253.54,412.52,1
850,163.93,438.22,483.24,1
851,28.87,416.79,359.26,1
852,424.13,453.12,176.88,1
853,180.16,205.92,488.75,1
854,265.74,201.59,247.64,0
855,199.28,104.74,54.44,0
856,430.55,151.2,270.59,1
857,66.91,384.77,80.82,0
858,341.16,204.9,86.64,0
859,293.55,98.01,389.23,0
860,285.74,116.62,47.53,0
861,300.5,477.99,313.21,1
862,52.44,183.9,46.04,0
863,442.76,77.34,37.37,0
864,69.58,337.66,492.91,1
865,410.81,236.12,187.58,1
866,87.33,239.44,63.08,0
867,221.25,187.11,38.29,0
868,262.6,295.83,373.26,1
869,53.38,300.24,450.01,1
870,74.03,77.09,241.17,0
871,143.72,148.2,171.99,0
